"ID","MissionID","DepartureLocationID","DepartureDescription","DestinationID","DestinationDescription","RouteOrder","ETD","ATD","ETA","ATA","EngineStart","EngineStop","DelayReasonID","DateCreated","CreatedBy","DateModified","ModifiedBy","DelayComment","LegCodeID","Active","StopSAR"
"34681","88908","156","","173","","1050","13/10/2017 11:45:00 PM","","","","","","","","","13/10/2017 8:21:51 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"34682","88909","156","","448","","1000","13/10/2017 10:00:00 PM","","13/10/2017 10:40:00 PM","","","","","","","13/10/2017 9:51:36 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34683","88909","448","","156","","1050","13/10/2017 1:30:00 AM","","","","","","","","","13/10/2017 9:16:38 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"34685","88910","190","","565","","1000","14/10/2017 2:30:00 AM","","","","","","","","","14/10/2017 2:01:43 AM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"34686","88910","565","","190","","1050","14/10/2017 4:00:00 AM","","","","","","","","","14/10/2017 2:01:50 AM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34687","88911","980","","248","","1000","","","14/10/2017 11:15:00 AM","","","","","","","14/10/2017 9:22:30 AM","K2:GOLDCOAST\brendan.hay","","","False","False"
"34688","88911","248","","980","","1050","","","14/10/2017 4:05:00 PM","","","","","","","14/10/2017 1:44:26 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34703","88912","156","","173","","1000","","","","","","","","","","","","","","False","False"
"34704","88912","173","","156","","1050","","","","","","","","","","","","","","False","False"
"34705","88912","156","","173","","1100","","","14/10/2017 1:05:00 PM","","","","","","","14/10/2017 12:21:03 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34706","88912","173","","156","","1150","","","14/10/2017 3:45:00 PM","","","","","","","14/10/2017 1:45:43 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34691","88913","173","","448","","1000","","","14/10/2017 9:00:00 AM","","","","","","","14/10/2017 9:32:44 AM","K2:GOLDCOAST\brendan.hay","","","False","False"
"34692","88913","448","","156","","1050","","","","","","","","","","","","","","False","False"
"34693","88913","156","","389","","1100","","","14/10/2017 12:35:00 PM","","","","","","","14/10/2017 12:15:03 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34694","88913","389","","173","","1150","","","14/10/2017 1:15:00 PM","","","","","","","14/10/2017 12:59:31 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34707","88914","835","","353","","1000","","","","","","","","","","","","","","False","False"
"34708","88914","353","","835","","1050","","","","","","","","","","","","","","False","False"
"34709","88914","835","","353","","1100","","","14/10/2017 3:55:00 PM","","","","","","","14/10/2017 3:48:17 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34710","88914","353","","835","","1150","","","","","","","","","","","","","","False","False"
"34711","88915","835","","70","","1000","","","","","","","","","","","","","","False","False"
"34712","88915","70","","835","","1050","","","14/10/2017 4:40:00 PM","","","","","","","14/10/2017 3:48:51 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34713","88915","835","","156","","1100","","","","","","","","","","","","","","False","False"
"34714","88915","156","","835","","1150","","","14/10/2017 8:40:00 PM","","","","","","","14/10/2017 7:23:57 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34717","88916","156","","448","","1000","","","","","","","","","","","","","","False","False"
"34718","88916","448","","156","","1050","","","","","","","","","","","","","","False","False"
"34719","88916","156","","448","","1100","","","14/10/2017 5:20:00 PM","","","","","","","14/10/2017 6:00:13 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34720","88916","448","","156","","1150","","","14/10/2017 6:50:00 PM","","","","","","","14/10/2017 6:21:00 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34701","88917","682","","743","","1000","","","14/10/2017 12:00:00 PM","","","","","","","14/10/2017 12:20:02 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34702","88917","743","","682","","1050","","","14/10/2017 1:20:00 PM","","","","","","","14/10/2017 1:44:59 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34715","88918","980","","682","","1000","","","14/10/2017 5:30:00 PM","","","","","","","14/10/2017 3:49:27 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34716","88918","682","","980","","1050","","","14/10/2017 7:30:00 PM","","","","","","","14/10/2017 5:59:11 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34721","88919","190","","559","","1000","","","14/10/2017 5:00:00 PM","","","","","","","14/10/2017 5:59:32 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34722","88919","559","","190","","1050","","","14/10/2017 8:05:00 PM","","","","","","","14/10/2017 7:24:19 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34723","88920","980","","455","","1000","","","14/10/2017 8:40:00 PM","","","","","","","14/10/2017 6:21:29 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34724","88920","455","","190","","1050","","","","","","","","","","","","","","False","False"
"34725","88920","190","","980","","1100","","","","","","","","","","","","","","False","False"
"34726","88921","682","","1142","","1000","","","14/10/2017 7:30:00 PM","","","","","","","14/10/2017 7:25:17 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34727","88921","1142","","682","","1050","","","14/10/2017 8:10:00 PM","","","","","","","14/10/2017 8:14:40 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34728","88922","835","","399","","1000","","","14/10/2017 8:50:00 PM","","","","","","","14/10/2017 8:37:02 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34729","88922","399","","156","","1050","","","14/10/2017 10:40:00 PM","","","","","","","14/10/2017 9:47:09 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34730","88922","156","","835","","1100","","","","","","","","","","","","","","False","False"
"34736","88923","190","","525","","1000","","","","","","","","","","","","","","False","False"
"34737","88923","525","","190","","1050","","","","","","","","","","","","","","","False"
"34733","88924","173","","448","","1000","","","14/10/2017 8:50:00 PM","","","","","","","14/10/2017 9:00:13 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34734","88924","448","","156","","1050","","","14/10/2017 10:30:00 PM","","","","","","","14/10/2017 9:44:33 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34735","88924","156","","173","","1100","","","","","","","","","","","","","","False","False"
"34762","88925","173","","448","","1000","","","","","","","","","","","","","","","False"
"34763","88925","448","","156","","1050","","","","","","","","","","","","","","","False"
"34764","88925","156","","448","","1100","","","","","","","","","","","","","","","False"
"34765","88925","448","","605","","1150","","","","","","","","","","","","","","","False"
"34766","88925","605","","173","","1200","","","","","","","","","","","","","","","False"
"34788","88926","225","","706","","1000","","","","","","","","","","","","","","","False"
"34789","88926","706","","415","","1050","","","","","","","","","","","","","","","False"
"34790","88926","415","","1202","","1100","","","","","","","","","","","","","","","False"
"34791","88926","1202","","628","","1150","","","","","","","","","","","","","","","False"
"34792","88926","628","","1202","","1200","","","","","","","","","","","","","","","False"
"34793","88926","1202","","293","","1250","","","","","","","","","","","","","","","False"
"34794","88926","293","","225","","1300","","","","","","","","","","","","","","","False"
"34797","88927","156","","569","","1000","","","","","","","","","","","","","","","False"
"34798","88927","569","","70","","1050","","","","","","","","","","","","","","","False"
"34799","88927","70","","156","","1100","","","","","","","","","","","","","","","False"
"34800","88927","156","","399","","1150","","","","","","","","","","","","","","","False"
"34801","88927","399","","944","","1200","","","","","","","","","","","","","","","False"
"34802","88927","944","","156","","1250","","","","","","","","","","","","","","","False"
"34751","88928","835","","399","","1000","","","","","","","","","","","","","","False","False"
"34752","88928","399","","156","","1050","","","15/10/2017 10:45:00 AM","","","","","","","15/10/2017 9:46:25 AM","K2:GOLDCOAST\anthony.hooper","","","","False"
"34753","88928","156","","569","","1100","","","","","","","","","","","","","","","False"
"34754","88928","569","","835","","1150","","","","","","","","","","","","","","","False"
"34803","88929","190","","260","","1000","","","","","","","","","","","","","","","False"
"34804","88929","260","","190","","1050","","","","","","","","","","","","","","","False"
"34805","88929","190","","50","","1100","","","","","","","","","","","","","","","False"
"34806","88929","50","","190","","1150","","","","","","","","","","","","","","","False"
"34757","88930","980","","472","","1000","","","","","","","","","","","","","","False","False"
"34758","88930","472","","190","","1050","","","","","","","","","","","","","","","False"
"34759","88930","190","","260","","1100","","","","","","","","","","","","","","","False"
"34760","88930","260","","472","","1150","","","","","","","","","","","","","","","False"
"34761","88930","472","","980","","1200","","","","","","","","","","","","","","","False"
"34807","88931","156","","389","","1000","","","","","","","","","","","","","","","False"
"34808","88931","389","","173","","1050","","","","","","","","","","","","","","","False"
"34809","88931","173","","156","","1100","","","","","","","","","","","","","","","False"
"34810","88931","156","","944","","1150","","","","","","","","","","","","","","","False"
"34811","88931","944","","448","","1200","","","","","","","","","","","","","","","False"
"34812","88931","448","","156","","1250","","","","","","","","","","","","","","","False"
"34813","88933","980","","146","","1000","","","","","","","","","","","","","","False","False"
"34814","88933","146","","584","","1050","","","","","","","","","","","","","","False","False"
"34815","88933","584","","980","","1100","","","15/10/2017 8:05:00 PM","","","","","","","15/10/2017 7:27:06 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34830","88934","835","","569","","1000","","","","","","","","","","","","","","","False"
"34831","88934","569","","835","","1050","","","","","","","","","","","","","","","False"
"34832","88934","835","","114","","1100","","","","","","","","","","","","","","","False"
"34833","88934","114","","835","","1150","","","","","","","","","","","","","","","False"
"34818","88935","225","","235","","1000","","","","","","","","","","","","","","False","False"
"34819","88935","235","","1202","","1050","","","15/10/2017 10:00:00 PM","","","","","","","15/10/2017 9:37:24 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34820","88935","1202","","225","","1100","","","15/10/2017 11:55:00 PM","","","","","","","15/10/2017 10:58:25 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34826","88936","190","","65","","1000","","","","","","","","","","","","","","","False"
"34827","88936","65","","804","","1050","","","","","","","","","","","","","","","False"
"34828","88936","804","","525","","1100","","","","","","","","","","","","","","","False"
"34829","88936","525","","190","","1150","","","","","","","","","","","","","","","False"
"34824","88937","156","","173","","1000","","","15/10/2017 11:45:00 PM","","","","","","","15/10/2017 10:57:36 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34825","88937","173","","156","","1050","","","","","","","","","","","","","","False","False"
"34848","88938","835","","156","","1000","","","","","","","","","","","","","","","False"
"34849","88938","156","","399","","1050","","","","","","","","","","","","","","","False"
"34850","88938","399","","835","","1100","","","","","","","","","","","","","","","False"
"34836","88939","173","","353","","1000","","","","","","","","","","","","","","False","False"
"34837","88939","353","","156","","1050","","","","","","","","","","","","","","","False"
"34838","88939","156","","389","","1100","","","","","","","","","","","","","","","False"
"34839","88939","389","","173","","1150","","","","","","","","","","","","","","","False"
"34840","88940","980","","584","","1000","","","","","","","","","","","","","","False","False"
"34841","88940","584","","980","","1050","","","","","","","","","","","","","","","False"
"34863","88941","190","","559","","1000","","","","","","","","","","","","","","","False"
"34864","88941","559","","190","","1050","","","","","","","","","","","","","","","False"
"34865","88941","190","","260","","1100","","","","","","","","","","","","","","","False"
"34866","88941","260","","190","","1150","","","","","","","","","","","","","","","False"
"34846","88942","156","","835","","1000","","","","","","","","","","","","","","False","False"
"34847","88942","835","","156","","1050","","","","","","","","","","","","","","","False"
"34873","88943","156","","841","","1000","","","","","","","","","","","","","","","False"
"34874","88943","841","","1202","","1050","","","","","","","","","","","","","","","False"
"34875","88943","1202","","888","","1100","","","","","","","","","","","","","","","False"
"34876","88943","888","","1202","","1150","","","","","","","","","","","","","","","False"
"34877","88943","1202","","156","","1200","","","","","","","","","","","","","","","False"
"34857","88944","980","","190","","1000","","","","","","","","","","","","","","False","False"
"34858","88944","190","","980","","1050","","","","","","","","","","","","","","False","False"
"34855","88945","682","","1142","","1000","","","","","","","","","","","","","","False","False"
